City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
301,fort st. john,56.2499,-120.8529,285.09,37,75,11.32,CA,1712093158
302,mazatlan,23.2167,-106.4167,301.13,46,20,5.66,MX,1712093174
303,hamilton,39.1834,-84.5333,296.5,79,100,6.69,US,1712093222
304,stanley,54.868,-1.6985,280.92,96,40,1.03,GB,1712093445
305,lospalos,-8.5186,127.0025,295.8,90,100,0.32,TL,1712093177
306,meadow lakes,61.6247,-149.6011,270.68,70,100,1.54,US,1712093445
307,walvis bay,-22.9575,14.5053,288.76,88,1,2.06,NA,1712093446
308,hammerfest,70.6634,23.6821,266.4,86,75,2.06,NO,1712093446
309,kerikeri,-35.2268,173.9474,293.11,55,5,0.5,NZ,1712093447
310,mawu,29.5923,107.3139,288.79,97,89,0.92,CN,1712093447
311,nemuro,43.3236,145.575,274.28,68,1,2.88,JP,1712093448
312,sanluri,39.5611,8.8994,286.18,70,100,0.63,IT,1712093448
313,praia da vitoria,38.7333,-27.0667,290.29,82,40,8.24,PT,1712093449
314,sao felix do xingu,-6.6447,-51.995,299.39,96,88,0.3,BR,1712093330
315,harper,4.375,-7.7169,300.99,89,44,2.67,LR,1712093449
316,galle,6.0367,80.217,299.58,85,96,2.44,LK,1712093450
317,nar'yan-mar,67.6713,53.087,253.21,93,5,3.58,RU,1712093450
318,christchurch,-43.5333,172.6333,287.26,83,84,5.66,NZ,1712093167
319,fortuna,40.5982,-124.1573,288.9,94,100,6.17,US,1712093451
320,strezhevoy,60.7333,77.5889,273.13,98,100,1.79,RU,1712093152
321,tomatlan,19.9333,-105.25,306.65,27,84,6.5,MX,1712093452
322,khorixas,-20.3667,14.9667,296.24,50,90,1.78,NA,1712093452
323,port blair,11.6667,92.75,298.17,94,26,1.03,IN,1712093345
324,half moon,34.826,-77.4594,302.72,58,40,5.14,US,1712093453
325,altinekin,38.3078,32.8686,287.46,31,100,2.58,TR,1712093454
326,quatre cocos,-20.2078,57.7625,299.21,78,100,8.23,MU,1712093454
327,la sarre,48.8002,-79.1996,275.57,66,24,6.01,CA,1712093211
328,afif,23.9065,42.9172,289.84,78,56,6.63,SA,1712093455
329,verkhneyarkeyevo,55.4505,54.3145,278.99,82,31,6.59,RU,1712093455
330,tabas,33.5959,56.9244,288.37,28,2,1.28,IR,1712093456
331,tosontsengel,48.7567,98.2839,262.13,91,45,1.08,MN,1712093456
332,puerto lempira,15.2667,-83.7667,302.23,70,20,4.63,HN,1712093170
333,quellon,-43.1167,-73.6167,282.14,82,99,7.04,CL,1712093458
334,howard springs,-12.497,131.047,299.1,91,89,3.13,AU,1712093458
335,kruisfontein,-34.0033,24.7314,288.09,86,56,3.73,ZA,1712093459
336,fukuecho,32.6881,128.8419,291.71,98,100,8.97,JP,1712093459
337,vorgashor,67.5833,63.95,256.52,91,100,8.64,RU,1712093459
338,general roca,-39.0333,-67.5833,295.16,37,100,15.18,AR,1712093421
339,katima mulilo,-17.5,24.2667,296.67,53,96,2.29,NA,1712093460
340,mugia,43.1041,-9.2179,287.54,92,28,9.17,ES,1712093461
341,weining,26.85,104.2333,284.31,84,6,2.65,CN,1712093461
342,necochea,-38.5473,-58.7368,292.18,44,100,7.98,AR,1712093462
343,floresti,47.8933,28.3014,283.89,57,44,7.63,MD,1712093462
344,puerto san jose,13.9256,-90.8244,304.11,60,1,5.67,GT,1712093463
345,byron bay,-28.65,153.6167,295.77,83,10,2.99,AU,1712093168
346,farmington,36.7281,-108.2187,288.79,21,0,5.14,US,1712093183
347,vodnyy,63.5046,53.4095,262.27,98,82,1.66,RU,1712093464
348,springbok,-29.6643,17.8865,293.21,27,21,3.19,ZA,1712093464
349,kailua-kona,19.6406,-155.9956,300.13,78,0,4.63,US,1712093323
350,opuwo,-18.0607,13.84,294.0,59,41,1.42,NA,1712093465
351,kavieng,-2.5744,150.7967,301.73,76,100,4.91,PG,1712093466
352,jackson,42.4165,-122.8345,298.35,46,0,1.79,US,1712093282
353,madera,37.1666,-119.8343,298.28,48,0,1.78,US,1712093467
354,masterton,-40.9597,175.6575,288.09,56,8,2.15,NZ,1712093468
355,katsuren-haebaru,26.3369,127.8719,298.37,87,100,5.66,JP,1712093468
356,perry,37.2506,-83.1999,296.25,75,100,4.83,US,1712093422
357,salaqi,40.5414,110.5108,280.83,51,46,2.39,CN,1712093469
358,quinte west,44.1834,-77.5662,284.22,46,100,3.09,CA,1712093469
359,south weber,41.1324,-111.9302,287.91,44,0,2.57,US,1712093189
360,itoman,26.1247,127.6694,298.37,94,75,6.17,JP,1712093470
361,vel'sk,61.0701,42.0983,274.97,90,100,3.58,RU,1712093303
362,lycksele,64.5954,18.6735,257.08,92,20,2.57,SE,1712093471
363,susuman,62.7833,148.1667,250.36,93,9,0.89,RU,1712093472
364,port dickson,2.5228,101.7959,298.27,83,60,2.2,MY,1712093472
365,remire-montjoly,4.9167,-52.2667,303.17,74,100,5.14,GF,1712093472
366,at taj,24.2049,23.2857,294.47,19,0,5.08,LY,1712093473
367,kingston,17.997,-76.7936,303.68,67,20,11.32,JM,1712093358
368,buala,-8.145,159.5921,300.03,87,100,2.02,SB,1712093474
369,axim,4.8699,-2.2405,300.82,87,83,2.7,GH,1712093475
370,khanty-mansiysk,61.0042,69.0019,276.21,70,40,5.0,RU,1712093475
371,bocas del toro,9.3333,-82.25,300.79,73,24,2.84,PA,1712093476
372,urzhar,47.093,81.6294,278.52,58,64,1.27,KZ,1712093476
373,talnakh,69.4865,88.3972,260.24,80,100,4.23,RU,1712093477
374,shamil'kala,42.6858,46.8639,287.61,65,0,2.52,RU,1712093477
375,taoudenni,22.6783,-3.9836,305.91,14,7,5.99,ML,1712093478
376,kirakira,-10.4544,161.9205,299.37,88,100,2.15,SB,1712093478
377,jinja,0.439,33.2032,291.86,96,100,1.06,UG,1712093479
378,greenville,35.6127,-77.3663,303.24,47,0,7.2,US,1712093418
379,cidreira,-30.1811,-50.2056,294.83,82,99,3.54,BR,1712093480
380,las toscas,-28.3529,-59.258,296.53,82,71,4.13,AR,1712093481
381,uttaradit,17.6667,100.5,297.61,44,58,0.94,TH,1712093481
382,glace bay,46.1969,-59.957,276.25,94,100,6.17,CA,1712093482
383,garhwa,24.1833,83.8167,297.98,22,72,1.5,IN,1712093482
384,linqiong,30.4159,103.4609,290.05,74,100,2.04,CN,1712093483
385,atar,20.5169,-13.0499,305.49,16,50,4.16,MR,1712093483
386,puerto armuelles,8.2833,-82.8667,305.14,54,28,0.45,PA,1712093484
387,kencong,-8.2833,113.3667,297.77,93,37,1.19,ID,1712093484
388,tikapur,28.5,81.1333,294.22,21,100,1.74,NP,1712093485
389,broome,42.2506,-75.833,280.36,94,100,5.14,US,1712093486
390,lethbridge,49.7,-112.8186,292.42,34,75,10.8,CA,1712093486
391,pikeville,37.4793,-82.5188,297.77,74,100,4.63,US,1712093239
392,norderstedt,53.7,10.0167,282.66,94,75,3.09,DE,1712093488
393,loralai,30.3705,68.598,288.27,32,29,3.19,PK,1712093488
394,puerto carreno,6.189,-67.4859,299.14,94,95,3.09,CO,1712093489
395,bryne,58.7354,5.6477,279.39,92,75,3.09,NO,1712093489
396,el tigre,8.8875,-64.2454,303.52,53,98,4.24,VE,1712093489
397,bayamo,20.3792,-76.6433,306.38,33,65,3.21,CU,1712093490
398,koundara,12.4833,-13.3,308.75,19,0,1.19,GN,1712093490
399,laizhou,37.1717,119.9214,283.75,73,100,5.75,CN,1712093491
400,san clemente del tuyu,-36.3569,-56.7235,290.92,61,69,5.45,AR,1712093345
401,majuro,7.0897,171.3803,302.13,74,75,3.09,MH,1712093492
402,labrador city,52.9463,-66.9114,275.1,72,100,4.12,CA,1712093409
403,lapy,52.9911,22.8842,282.19,77,100,10.85,PL,1712093493
404,franklin,39.9667,-83.0166,293.55,90,75,5.14,US,1712093363
405,taltal,-25.4,-70.4833,292.54,80,23,2.35,CL,1712093420
406,alvaraes,-3.2208,-64.8042,305.08,92,93,0.51,BR,1712093494
407,pacific grove,36.6177,-121.9166,296.7,71,0,4.63,US,1712093450
408,bathsheba,13.2167,-59.5167,298.49,88,75,8.23,BB,1712093495
409,mount gambier,-37.8333,140.7667,286.49,87,96,2.12,AU,1712093445
410,smithers,54.7804,-127.1743,281.33,39,20,8.75,CA,1712093496
411,gisborne,-38.6533,178.0042,290.08,70,9,2.04,NZ,1712093203
412,colonia,50.9333,6.95,284.72,82,20,3.6,DE,1712093389
413,kudahuvadhoo,2.6708,72.8944,301.53,71,100,0.98,MV,1712093497
414,rockland,41.1668,-74.0496,280.07,90,100,0.89,US,1712093497
415,kusheriki,10.5328,6.4422,304.85,15,41,1.45,NG,1712093498
416,nova vicosa,-17.8919,-39.3719,299.59,77,89,1.91,BR,1712093343
417,vila franca do campo,37.7167,-25.4333,291.42,99,88,9.1,PT,1712093499
418,yingshang chengguanzhen,32.6295,116.2701,285.64,90,100,4.29,CN,1712093499
419,kitui,-1.367,38.0106,292.21,98,100,1.96,KE,1712093501
420,safi,32.1667,-8.8333,286.73,67,34,3.74,MA,1712093404
421,vila do maio,15.1333,-23.2167,295.59,78,9,8.14,CV,1712093502
422,faqirwali,29.4663,73.034,295.87,22,58,4.1,PK,1712093503
423,peniche,39.3558,-9.3811,287.35,96,8,4.44,PT,1712093503
424,cabedelo,-6.9811,-34.8339,302.52,82,39,4.4,BR,1712093488
425,kembe,4.6228,21.8865,297.11,73,86,1.82,CF,1712093504
426,bridlington,54.0831,-0.1919,284.2,91,100,5.8,GB,1712093504
427,maceio,-9.6658,-35.7353,300.84,89,20,3.09,BR,1712093284
428,sakakah,29.9697,40.2064,291.91,21,15,2.13,SA,1712093505
429,touros,-5.1989,-35.4608,300.53,82,63,2.47,BR,1712093505
430,kapuskasing,49.4169,-82.4331,280.15,26,75,5.66,CA,1712093506
431,kalemie,-5.9475,29.1947,294.11,90,84,2.36,CD,1712093506
432,boda,4.3189,17.4695,298.5,61,100,2.2,CF,1712093507
433,coquimbo,-29.9533,-71.3436,291.0,77,20,3.6,CL,1712093421
434,howrah,22.5892,88.3103,301.15,83,7,1.54,IN,1712093508
435,yanam,16.7333,82.2167,298.08,97,6,0.93,IN,1712093508
436,flying fish cove,-10.4217,105.6791,299.97,89,100,4.63,CX,1712093355
437,clear lake,43.138,-93.3794,279.08,78,100,11.32,US,1712093509
438,nguigmi,14.2495,13.1092,303.74,17,95,3.1,NE,1712093509
439,alpine,32.835,-116.7664,296.43,46,0,4.63,US,1712093375
440,roza,54.9163,61.4586,281.12,93,68,3.5,RU,1712093510
441,mesquite,32.7668,-96.5992,291.91,53,40,8.75,US,1712093243
442,vernon,50.2581,-119.2691,294.95,46,100,1.03,CA,1712093511
443,cuenca,-2.8833,-78.9833,291.22,72,75,1.54,EC,1712093406
444,st. john's,47.5649,-52.7093,275.25,90,75,9.83,CA,1712093281
445,smidovich,48.6,133.8167,274.21,64,93,3.46,RU,1712093512
446,laguna,38.421,-121.4238,297.65,42,0,4.12,US,1712093043
447,keetmanshoop,-26.5833,18.1333,294.66,64,98,4.63,NA,1712093513
448,aginskoye,51.1,114.53,265.75,86,69,3.98,RU,1712093513
449,reggane,26.7158,0.1714,302.05,12,0,3.17,DZ,1712093514
450,freetown,8.484,-13.2299,299.2,75,82,3.53,SL,1712093514
451,mek'ele,13.4967,39.4753,291.22,67,80,3.07,ET,1712093514
452,monterey,36.2505,-121.2516,295.32,40,0,1.68,US,1712093443
453,tadine,-21.55,167.8833,299.06,71,7,5.31,NC,1712093515
454,greymouth,-42.4667,171.2,287.27,78,100,1.6,NZ,1712093516
455,mairinque,-23.5458,-47.1833,299.29,72,100,1.03,BR,1712093516
456,schweizer-reneke,-27.1887,25.3293,290.75,62,25,1.87,ZA,1712093516
457,lorengau,-2.0226,147.2712,301.51,81,91,3.86,PG,1712093517
458,aras-asan,8.8908,126.3033,298.32,84,25,0.42,PH,1712093517
459,kourou,5.1552,-52.6478,303.18,79,31,3.61,GF,1712093340
460,constantia,44.1833,28.65,285.76,56,97,3.49,RO,1712093518
461,gaigeturi,33.4644,126.3183,289.18,94,100,1.03,KR,1712093519
462,vilhena,-12.7406,-60.1458,301.27,69,40,3.6,BR,1712093519
463,thunder bay,48.4001,-89.3168,278.14,48,100,4.12,CA,1712093520
464,charlottetown,46.2352,-63.1267,274.69,98,100,5.14,CA,1712093252
465,aldinga beach,-35.2793,138.4604,288.52,76,67,1.41,AU,1712093521
466,vitali,7.3711,122.2886,299.0,83,35,1.26,PH,1712093521
467,holualoa,19.6228,-155.9522,298.06,80,0,4.63,US,1712093521
468,port macquarie,-31.4333,152.9167,293.09,75,6,5.21,AU,1712093368
469,dickinson,29.4608,-95.0513,302.64,33,0,7.2,US,1712093522
470,rosario de mora,13.5753,-89.2089,304.7,61,20,5.66,SV,1712093523
471,kununurra,-15.7667,128.7333,300.14,89,75,2.06,AU,1712093523
472,les cayes,18.2,-73.75,300.33,66,74,4.38,HT,1712093524
473,la'ie,21.6477,-157.9253,301.13,70,85,4.92,US,1712093524
474,barrouallie,13.2333,-61.2667,298.94,78,75,4.63,VC,1712093524
475,nadi,-17.8,177.4167,302.15,74,75,1.54,FJ,1712093471
476,lashio,22.9333,97.75,294.29,39,69,0.26,MM,1712093525
477,beatrice,40.2681,-96.747,288.25,25,0,14.4,US,1712093525
478,tsiombe,-25.3,45.4833,294.44,87,0,4.96,MG,1712093526
479,posse,-14.0931,-46.3694,296.33,82,97,0.38,BR,1712093526
480,cestos city,5.46,-9.5828,300.87,90,33,2.7,LR,1712093527
481,brokopondo,4.75,-55.1667,304.39,60,86,5.76,SR,1712093527
482,praya,14.9215,-23.5087,295.45,78,20,9.26,CV,1712093528
483,eksere,36.8134,31.9997,289.63,56,99,1.57,TR,1712093528
484,hami,42.8,93.45,279.92,41,29,0.65,CN,1712093529
485,acapulco de juarez,16.8634,-99.8901,301.05,74,0,6.17,MX,1712093529
486,mahuta,-10.8667,39.45,293.94,98,97,0.31,TZ,1712093530
487,urangan,-25.3,152.9,297.15,96,3,1.79,AU,1712093530
488,illizi,26.4833,8.4667,301.04,9,72,3.19,DZ,1712093530
489,aripuana,-9.1667,-60.6333,299.44,83,99,0.75,BR,1712093531
490,katsuura,35.1333,140.3,289.16,77,97,4.39,JP,1712093531
491,latur,18.4,76.5833,303.52,23,80,3.57,IN,1712093531
492,aydarken,39.9443,71.3429,276.04,67,100,1.16,KG,1712093532
493,lazaro cardenas,17.9583,-102.2,301.06,64,95,5.94,MX,1712093440
494,takoradi,4.8845,-1.7554,301.11,86,90,2.5,GH,1712093533
495,antsiranana,-12.2787,49.2917,299.02,86,96,5.24,MG,1712093533
496,chinsali,-10.5414,32.0816,290.65,97,79,1.86,ZM,1712093533
497,kongolo,-5.3833,27.0,295.04,96,98,0.37,CD,1712093534
498,phan thiet,10.9333,108.1,297.55,87,69,1.64,VN,1712093534
499,zaozersk,69.4005,32.4476,255.16,97,61,3.12,RU,1712093535
500,portland,45.5234,-122.6762,297.12,47,20,3.13,US,1712093292
501,kokstad,-30.5472,29.4241,288.11,98,73,1.25,ZA,1712093536
502,cox's bazar,21.4532,91.9798,298.24,91,55,2.73,BD,1712093536
503,heyuan,23.7333,114.6833,295.37,94,7,0.93,CN,1712093537
504,gueckedou,8.6667,-10.25,297.34,79,75,1.47,GN,1712093537
505,aioun,16.6614,-9.6149,308.29,13,0,4.84,MR,1712093538
506,bereket,39.2446,55.5154,288.89,35,9,3.57,TM,1712093538
507,pilar do sul,-23.8131,-47.7164,295.51,78,100,0.54,BR,1712093539
508,kaiapoi,-43.3783,172.6401,289.3,83,89,5.66,NZ,1712093539
509,lensk,60.7253,114.9278,267.68,95,99,3.32,RU,1712093539
510,mont-tremblant,46.1949,-74.6264,282.92,29,11,1.54,CA,1712092793
511,champerico,14.3,-91.9167,308.45,63,5,6.01,GT,1712093541
512,namibe,-15.1961,12.1522,296.59,77,35,3.2,AO,1712093541
513,ojai,34.4481,-119.2429,298.56,54,3,1.79,US,1712093542
514,maymana,35.9214,64.7836,281.58,73,11,0.69,AF,1712093542
515,tenenkou,14.4572,-4.9169,308.98,12,78,3.74,ML,1712093542
516,alaghsas,17.0187,8.0168,304.13,7,93,4.92,NE,1712093543
517,ulladulla,-35.35,150.4667,289.51,63,55,0.4,AU,1712093544
518,kavaratti,10.5669,72.642,301.6,74,83,2.66,IN,1712093544
519,danilovka,50.3557,44.1168,285.68,56,80,6.19,RU,1712093545
520,san mariano,7.5,126.0,293.77,92,39,1.25,PH,1712093545
521,bulawayo,-20.15,28.5833,290.63,58,37,3.88,ZW,1712093546
522,road town,18.4167,-64.6167,300.17,69,20,6.17,VG,1712093546
523,nizhneangarsk,55.7833,109.55,258.15,88,16,1.79,RU,1712093547
524,pacocha,-17.5833,-71.3333,297.23,57,0,2.57,PE,1712093547
525,geraldton,-28.7667,114.6,296.38,35,77,8.23,AU,1712093357
526,vainode,56.4333,21.8667,276.14,90,100,4.18,LV,1712093548
527,sittwe,20.15,92.9,299.03,88,5,1.13,MM,1712093548
528,hastings,50.8552,0.5729,283.66,93,100,10.38,GB,1712093366
529,novosokol'niki,56.3463,30.1578,287.07,78,77,3.88,RU,1712093549
530,puerto francisco de orellana,-0.4667,-76.9667,298.18,88,100,1.03,EC,1712093317
531,roma,43.2128,-75.4557,280.69,79,75,6.17,US,1712093256
532,slave lake,55.2834,-114.769,286.14,35,75,2.06,CA,1712093495
533,arawa,-6.2132,155.5367,301.6,81,65,2.24,PG,1712093551
534,malango,-2.9627,119.9001,293.81,97,100,0.48,ID,1712093551
535,vuktyl,63.8567,57.3094,265.99,91,97,4.02,RU,1712093552
536,cole harbour,44.6724,-63.4751,280.89,60,91,3.58,CA,1712093552
537,medicine hat,50.0501,-110.6683,292.16,35,75,5.66,CA,1712093280
538,atafu village,-8.5421,-172.5159,302.36,72,61,1.47,TK,1712093553
539,floriano,-6.7669,-43.0225,300.55,78,99,1.67,BR,1712093441
540,shahrak,34.1074,64.3052,273.88,75,9,1.32,AF,1712093553
541,qal'ah-ye shahr,35.5473,65.5676,272.97,86,90,0.1,AF,1712093554
542,talara,-4.5772,-81.2719,302.57,54,40,6.17,PE,1712093554
543,vilyuysk,63.7553,121.6247,253.3,100,98,1.8,RU,1712093555
544,narasannapeta,18.4167,84.05,300.47,81,72,4.68,IN,1712093555
545,longboat key,27.4125,-82.659,302.08,74,0,7.72,US,1712093555
546,rio grande,-32.035,-52.0986,294.21,66,71,4.27,BR,1712093505
547,fale old settlement,-9.3852,-171.2468,302.45,73,70,1.56,TK,1712093556
548,colares,38.7992,-9.4469,288.33,97,7,11.18,PT,1712093557
549,chaman,30.9236,66.4512,287.91,35,57,1.99,PK,1712093557
550,kongsvinger,60.1905,11.9977,273.52,80,100,3.86,NO,1712093557
551,orapa,-21.2833,25.3667,295.87,43,94,5.56,BW,1712093558
552,shenjiamen,29.9576,122.298,287.39,100,100,2.28,CN,1712093558
553,hopkinsville,36.8656,-87.4886,297.12,52,57,8.03,US,1712093527
554,chardara,41.2547,67.9692,286.56,55,99,1.37,KZ,1712093559
555,mossel bay,-34.1831,22.146,290.24,88,66,1.23,ZA,1712093559
556,orda,57.1951,56.9091,277.26,98,100,6.07,RU,1712093473
557,suva,-18.1416,178.4415,302.86,79,75,4.63,FJ,1712093560
558,es castell,39.8795,4.2854,288.53,82,20,2.06,ES,1712093560
559,neon karlovasion,37.7903,26.7044,293.1,79,100,4.47,GR,1712093561
560,khandyga,62.6667,135.6,258.3,97,100,0.85,RU,1712093561
561,port isabel,26.0734,-97.2086,305.2,50,0,7.15,US,1712093561
562,ayacucho,-13.1583,-74.2239,294.07,49,75,2.06,PE,1712093487
563,kidal,18.4411,1.4078,306.22,14,75,5.34,ML,1712093562
564,alpena,45.0617,-83.4327,277.65,85,100,8.75,US,1712093563
565,pecica,46.1667,21.0667,284.3,71,76,3.09,RO,1712093563
566,astara,38.5,48.6667,280.54,75,17,0.81,AZ,1712093564
567,chernihiv,51.0,32.0,284.07,68,26,9.7,UA,1712093564
568,grand falls-windsor,48.9332,-55.6649,274.54,86,96,2.68,CA,1712093564
569,port de pollenca,39.9075,3.0814,288.33,66,96,3.77,ES,1712093565
570,ajdabiya,30.7554,20.2263,297.1,29,0,4.37,LY,1712093565
571,chuhar jamali,24.3895,67.9923,297.74,70,66,6.09,PK,1712093566
572,las terrenas,19.311,-69.5428,303.08,70,20,3.09,DO,1712093566
573,tuy hoa,13.0833,109.3,297.6,87,63,3.28,VN,1712093566
574,cedeira,43.6797,-8.0209,287.58,76,44,9.79,ES,1712093567
575,sawai madhopur,25.9833,76.3667,298.05,19,86,3.6,IN,1712093567
576,dunedin,-45.8742,170.5036,285.82,82,99,2.68,NZ,1712093547
577,igreja,15.0333,-24.3333,294.5,81,8,7.56,CV,1712093568
578,chipinge,-20.1883,32.6236,289.07,88,62,1.73,ZW,1712093568
579,umluj,25.0213,37.2685,298.68,53,2,3.18,SA,1712093569
580,guozhen,34.3659,107.359,285.26,62,100,1.41,CN,1712093569
581,kimberley,-28.7323,24.7623,293.89,35,17,3.71,ZA,1712093552
582,kone,-21.0595,164.8658,300.58,62,7,2.28,NC,1712093570
583,dakhla,23.6848,-15.958,291.16,88,0,8.75,EH,1712093570
584,libenge,3.65,18.6333,298.76,74,98,3.14,CD,1712093571
585,gouyave,12.1646,-61.7296,301.58,79,75,6.17,GD,1712093571
586,lebu,-37.6167,-73.65,286.95,78,100,2.62,CL,1712093571
587,kurumkan,54.3,110.3,264.89,81,7,3.13,RU,1712093572
588,zelenoborskiy,66.845,32.3622,258.97,98,92,1.87,RU,1712093572
589,camiri,-20.05,-63.5167,304.03,58,75,2.06,BO,1712093573
590,kill devil hills,36.0307,-75.676,296.15,75,0,6.17,US,1712093573
591,narra,9.3167,118.4,298.27,83,21,1.68,PH,1712093574
592,lydenburg,-25.0978,30.4597,287.83,89,32,0.65,ZA,1712093574
593,lompoc,34.6391,-120.4579,296.4,56,0,6.17,US,1712093435
594,weno,7.4515,151.8468,300.12,94,100,4.63,FM,1712093575
595,al mindak,20.1588,41.2834,285.93,71,67,1.28,SA,1712093575
596,peace river,56.2501,-117.286,290.32,39,75,5.14,CA,1712093400
597,pumiao,22.75,108.4833,296.37,88,0,6.33,CN,1712093576
598,bela,25.9333,81.9833,298.09,20,100,3.25,IN,1712093576
599,isangel,-19.55,169.2667,300.29,78,82,5.31,VU,1712093577
600,arrifes,37.7667,-25.7,290.33,88,75,10.29,PT,1712093577
601,porto novo,6.4965,2.6036,304.05,82,90,3.62,BJ,1712093404
602,curvelo,-18.7564,-44.4308,296.29,89,100,1.25,BR,1712093396
603,poltavka,54.3663,71.7632,270.55,91,74,3.51,RU,1712093579
604,ichnya,50.8626,32.3942,284.91,65,44,8.17,UA,1712093579
